"filename", "language", "Shell Script", "Python", "Markdown", "Docker", "pip requirements", "YAML", "MS SQL", "JavaScript", "HTML", "Properties", "PostCSS", "JSON", "toml", "comment", "blank", "total"
"/Users/mike/Duke/fintech512/final_project/pred_market_data_platform/src/fullstack/front_end/menu.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 1, 22
"/Users/mike/Duke/fintech512/final_project/pred_market_data_platform/src/fullstack/front_end/menu.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 8, 27, 214
"/Users/mike/Duke/fintech512/final_project/pred_market_data_platform/src/fullstack/front_end/nginx.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 4, 6, 34
"/Users/mike/Duke/fintech512/final_project/pred_market_data_platform/src/fullstack/front_end/profile.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 1, 22
"/Users/mike/Duke/fintech512/final_project/pred_market_data_platform/src/fullstack/front_end/profile.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 703, 0, 0, 0, 0, 0, 0, 80, 783
"/Users/mike/Duke/fintech512/final_project/pred_market_data_platform/src/fullstack/front_end/proxy_params.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 8
"/Users/mike/Duke/fintech512/final_project/pred_market_data_platform/src/fullstack/front_end/register.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 1, 22
"/Users/mike/Duke/fintech512/final_project/pred_market_data_platform/src/fullstack/front_end/register.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 32, 218
"/Users/mike/Duke/fintech512/final_project/pred_market_data_platform/src/fullstack/front_end/shared.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 6, 103
"/Users/mike/Duke/fintech512/final_project/pred_market_data_platform/src/fullstack/front_end/styles.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 13, 15, 85
"/Users/mike/Duke/fintech512/final_project/pred_market_data_platform/src/fullstack/front_end/terminal.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 1, 25
"/Users/mike/Duke/fintech512/final_project/pred_market_data_platform/src/fullstack/front_end/terminal.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1913, 0, 0, 0, 0, 0, 0, 142, 2055
"/Users/mike/Duke/fintech512/final_project/pred_market_data_platform/src/fullstack/front_end/wallet.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 1, 22
"/Users/mike/Duke/fintech512/final_project/pred_market_data_platform/src/fullstack/front_end/wallet.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 5, 29, 273
"Total", "-", 73, 4643, 524, 55, 25, 245, 2210, 9344, 213, 31, 57, 248, 17, 659, 2865, 21209
